job_id,gpt_exposure_score,gpt_replace_score,gpt_exposure,gpt_replace,rationale,model,prompt_version
4a6776e2fb82,0.02,0.12,0,0,"Civil water/wastewater project engineering; no AI/ML/data-science duties mentioned, and work appears largely specialized, non-routine professional judgment.",gpt-5.4-mini,v1
97684e82c907,0.18,0.41,0,0,"Mentions data analytics and process improvement, but no explicit AI/ML. Core work seems facilitation and project management, partly routine.",gpt-5.4-mini,v1
8da3ad7cf619,0.01,0.74,0,1,"No AI/ML work described; tasks are routine delivery, signature capture, inspections, and cash handling.",gpt-5.4-mini,v1
662d9450ac34,0.0,0.35,0,0,"Tree trimming/climbing role shows no AI/ML work; some tasks may be mechanized, but much is physical and situational.",gpt-5.4-mini,v1
dfc07b22ba85,0.02,0.34,0,0,"Pure outside sales role; no AI/ML work described. Some relationship-selling tasks are routine, but judgment and human interaction limit automation.",gpt-5.4-mini,v1
e5c90c15bd0a,0.01,0.08,0,0,"Banquet operations role; no AI/ML/data work mentioned, and tasks are mostly human coordination and guest service.",gpt-5.4-mini,v1
d45ef02f0737,0.02,0.2,0,0,"Sanitation site management, crew supervision, budgeting, and billing; no AI/ML or data-science work described.",gpt-5.4-mini,v1
55a43c053878,0.02,0.78,0,1,"Pest control field technician; no AI/ML work mentioned. Core tasks sound routine, repetitive, and rules-based service work.",gpt-5.4-mini,v1
a4c832eb7e21,0.03,0.58,0,1,"No AI/ML work mentioned; logging, mapping, photography, and routine reporting suggest moderate automation potential.",gpt-5.4-mini,v1
feeab4cd58d6,0.02,0.28,0,0,"Pure sales territory management; no AI/ML or data-science work mentioned. Some outreach is automatable, but relationship selling remains human-centric.",gpt-5.4-mini,v1
88bfe94e987f,0.01,0.32,0,0,"Delivery/courier role with driving, package handling, and customer service; no AI or data-science work described.",gpt-5.4-mini,v1
90a4553c75e4,0.01,0.7,0,1,"No AI/ML work mentioned; duties are routine maintenance and repair, likely highly automatable.",gpt-5.4-mini,v1
2e12a379b283,0.32,0.12,0,0,"Mentions advanced analytics and digital technologies, but role appears advisory/operational logistics rather than AI/ML-focused or highly routine.",gpt-5.4-mini,v1
34c05cba3245,0.2,0.15,0,0,"Quantum computing/software focus; mentions algorithms, but posting is mostly corporate mission, not AI/ML work or routine automatable tasks.",gpt-5.4-mini,v1
6e352d6ae08f,0.01,0.18,0,0,"Food service cook role; no AI/ML duties mentioned. Some routine prep/sanitation tasks are partially automatable, but many require human judgment.",gpt-5.4-mini,v1
18963f037cfc,0.01,0.05,0,0,"Assistant track coach role; no AI, data, or repetitive computerizable tasks mentioned.",gpt-5.4-mini,v1
050311e8c137,0.03,0.22,0,0,Sales/client executive role; mentions software offerings but no AI/ML work. Consultative relationship work is only partly automatable.,gpt-5.4-mini,v1
0704e29a9a64,0.05,0.27,0,0,"Real estate asset management role; posting shows finance/operations, not AI/ML work. Some tasks may be process-driven and partly automatable.",gpt-5.4-mini,v1
143f3cfe2731,0.08,0.27,0,0,"Sales/business development role with estimates and proposals; little evidence of AI/ML work, but some routine tasks are automatable.",gpt-5.4-mini,v1
30b19af87bd5,0.01,0.92,0,1,"Cleaning floors; no AI/ML content. Tasks are highly routine and repetitive, so automation risk is very high.",gpt-5.4-mini,v1
e0f606d1a2f9,0.01,0.42,0,0,Customer service and store operations; little AI work. Some routine transactions and lookup tasks are moderately automatable.,gpt-5.4-mini,v1
1a9e8194be05,0.05,0.18,0,0,"Environmental field/office geology role; no mention of AI, ML, data science, or highly routine clerical work.",gpt-5.4-mini,v1
fcc826cd4903,0.08,0.18,0,0,Senior consulting leadership role; mentions digital services but no direct AI/ML work. Main tasks are client engagement and project management.,gpt-5.4-mini,v1
90cef94a1ca7,0.01,0.74,0,1,"Brewing/manual receipt, milling, and recipe-following tasks; no AI or data-science work mentioned.",gpt-5.4-mini,v1
a010e50483b1,0.05,0.25,0,0,"Generic journalist posting; little evidence of AI work, but some routine content production may be automatable.",gpt-5.4-mini,v1
17bfc1db9417,0.01,0.18,0,0,"Kitchen line-cook work is manual food preparation, with no AI, data, or machine-learning tasks described.",gpt-5.4-mini,v1
7adcbcad9474,0.01,0.78,0,1,"Juice-preparation retail role; no AI/ML mentioned. Core work appears routine, repetitive, and highly automatable.",gpt-5.4-mini,v1
04b7019738ed,0.05,0.35,0,0,"Field technician role involves outdoor surveys and data collection, with no AI or ML mentioned.",gpt-5.4-mini,v1
314dbf5c23cb,0.01,0.72,0,1,"Restaurant prep cook role; no AI/ML work mentioned. Core tasks appear routine and standardized, hence highly automatable.",gpt-5.4-mini,v1
c829513525ea,0.02,0.78,0,1,"Compliance advisory role; no AI/ML or data-science work mentioned. Tasks are document review and rule-based compliance judgment, partly automatable.",gpt-5.4-mini,v1
ff5a2a83adcc,0.01,0.12,0,0,"Purely supervisory bus monitoring; no AI/data work mentioned. Some routine observation could be assisted, but human safety presence remains essential.",gpt-5.4-mini,v1
f4c1b4269bec,0.02,0.14,0,0,"Pure sales role; no AI/ML work mentioned. Some CRM/sales tasks are automatable, but relationship-building limits automation.",gpt-5.4-mini,v1
2cd587b01b0a,0.01,0.72,0,1,"Administrative and routine clinical support; computer use mentioned, but no AI/ML or data-science work.",gpt-5.4-mini,v1
efcf204ad3c2,0.02,0.35,0,0,"Security supervision and scheduling; no AI/data work described, but some routine coordination may be computer-assisted.",gpt-5.4-mini,v1
e74f89fd4494,0.02,0.12,0,0,"Leadership environmental consulting role; no AI/ML mentioned. Mostly client, strategy, and technical judgment, not routine enough for full automation.",gpt-5.4-mini,v1
0760cce5739d,0.03,0.32,0,0,Production shift leadership; no AI or data work mentioned. Some routine scheduling/oversight is partly automatable.,gpt-5.4-mini,v1
56982ba30bfd,0.03,0.22,0,0,"Mining engineering/planning role; no AI/ML or data-science mention. Some planning tasks are software-assisted, but many responsibilities are human-led.",gpt-5.4-mini,v1
5e669743ead9,0.01,0.85,0,1,Pest control technician posting shows no AI/ML work; core field service tasks appear routine and repeatable.,gpt-5.4-mini,v1
aafa556d6d0b,0.02,0.18,0,0,"Field technical support in environmental projects; no AI, ML, or data-science duties mentioned, and work seems hands-on, not highly routine.",gpt-5.4-mini,v1
d9099f71cf65,0.01,0.72,0,1,"Pure retail receiving/inventory work; no AI/ML duties mentioned, and tasks are largely routine logistics and verification.",gpt-5.4-mini,v1
09f2219010fc,0.01,0.52,0,1,Government relations role; no AI/ML work mentioned. Coordination and monitoring tasks are partly routine and document-driven.,gpt-5.4-mini,v1
0ac4c4a5a466,0.18,0.12,0,0,"Roommate matching startup uses lifestyle data, but posting shows no ML/model-building work; co-founder role is not routine.",gpt-5.4-mini,v1
52c1133f1273,0.01,0.7,0,1,"Restaurant kitchen management; no AI/ML work mentioned. Core duties appear operational, repetitive, and process-driven, though managerial judgment remains.",gpt-5.4-mini,v1
9e618c40e213,0.03,0.22,0,0,"Irrigation work is hands-on field installation/repair, with no explicit AI/ML or data-science duties mentioned.",gpt-5.4-mini,v1
e145ccb67416,0.08,0.22,0,0,"Uses data and quality tools, but no AI/ML work; core tasks are technical judgment, investigations, and human-led compliance.",gpt-5.4-mini,v1
b0aa93e5b241,0.02,0.12,0,0,"Civil/wastewater project leadership, design and PE work; no AI/ML/data-science tasks mentioned.",gpt-5.4-mini,v1
0ea224006a18,0.02,0.14,0,0,Outdoor utility forestry work; no AI/ML or data-science duties mentioned. Field inspections and public interactions are mostly nonroutine and physical.,gpt-5.4-mini,v1
35f68c43ae7d,0.02,0.04,0,0,"Hands-on swim instruction; no AI, data, or repetitive digital tasks described.",gpt-5.4-mini,v1
cb061cc0adbc,0.02,0.16,0,0,"Clinical veterinary externship; mentions technology generally, not AI/ML. Work is hands-on, judgment-based, and only partly routine.",gpt-5.4-mini,v1
a718d370e2ae,0.03,0.32,0,0,"Pure field sales with technical lubrication advice; little AI/ML work, but some routine sales tasks are partially automatable.",gpt-5.4-mini,v1
ce1ffe23ee48,0.02,0.22,0,0,"Route delivery and warehouse assistance; no AI, analytics, or technical modeling mentioned, though some tasks are routine.",gpt-5.4-mini,v1
119eaa084550,0.01,0.9,0,1,Cleaning/sanitizing role with no AI or data work; tasks are highly routine and procedure-driven.,gpt-5.4-mini,v1
a3b06a395ae6,0.01,0.28,0,0,"Field inspection and compliance oversight; no AI/ML work. Some monitoring tasks are repeatable, but judgment and site-specific decisions remain important.",gpt-5.4-mini,v1
51601403ea6c,0.05,0.2,0,0,Geophysicist/geologist role centers on field investigations and engineering support; no clear AI/ML or highly routine clerical tasks.,gpt-5.4-mini,v1
c02404ba0450,0.08,0.72,0,1,FMV exploitation work is mostly manual analytic processing; little evidence of building or using AI/ML directly.,gpt-5.4-mini,v1
6016e8b5910c,0.01,0.62,0,1,"No AI/ML or data-science work mentioned; duties are mostly routine driving, maintenance, delivery, and compliance.",gpt-5.4-mini,v1
ffd43e87b1f3,0.03,0.02,0,0,"Veterinary public health residency; training, clinical/public health work, no explicit AI, ML, or routine automatable clerical tasks.",gpt-5.4-mini,v1
b7f7896bb2cd,0.05,0.2,0,0,Energy sourcing and management role; no AI/ML tasks mentioned. Some strategy and supplier work reduces full automation risk.,gpt-5.4-mini,v1
6b299da26629,0.04,0.18,0,0,"Engineering coordination and well operations; no AI/ML mention. Some documentation and tracking are routine, but field troubleshooting limits automation.",gpt-5.4-mini,v1
5cd3ab0c3a55,0.02,0.35,0,0,"Sales/network services posting; no AI/ML work described. Some routine customer support and sales tasks, but relationship-driven work remains.",gpt-5.4-mini,v1
f43b35fdbb7b,0.01,0.38,0,0,"Field herbicide work with equipment and inspections; no AI/ML use mentioned, but some tasks are routine and codifiable.",gpt-5.4-mini,v1
162095b7d139,0.01,0.12,0,0,"Casework and client advocacy, with no indication of AI/ML work; some administrative tasks may be partially automatable.",gpt-5.4-mini,v1
f328836af9f0,0.02,0.15,0,0,"Sales role selling restaurant tech; no evidence of AI/ML work. Core tasks are relationship-driven, not highly routine.",gpt-5.4-mini,v1
26404e97c5d2,0.68,0.32,1,0,"Posting mentions AI-enabled platform, but SDR role is mainly human sales outreach, not technical AI work.",gpt-5.4-mini,v1
5ca0dfa0050e,0.05,0.2,0,0,"Compliance engineering, regulatory work, and certifications; no mention of AI/ML or highly routine tasks.",gpt-5.4-mini,v1
0ab8ded6f626,0.05,0.72,0,1,"Marketing assistant with storytelling and design duties; little evidence of AI/ML work, many tasks seem routine and repeatable.",gpt-5.4-mini,v1
7759fc3feb5d,0.02,0.78,0,1,No AI/ML work described; repetitive food prep and serving tasks are highly standardized and machine-substitutable.,gpt-5.4-mini,v1
a8e2d4c91da9,0.02,0.72,0,1,"Sales support internship; no AI/ML or data science duties mentioned. Likely routine, seasonal, detail-oriented operational work.",gpt-5.4-mini,v1
a0d17db50b88,0.03,0.22,0,0,No AI/ML or data work mentioned; design-estimating is partly routine but still requires human judgment and site-specific creativity.,gpt-5.4-mini,v1
68abd5aa4a93,0.01,0.32,0,0,"Retail store management; no AI or data work mentioned. Many tasks are managerial, but some operations are routine.",gpt-5.4-mini,v1
c65fbf2d44ad,0.01,0.35,0,0,"Front-end customer service and supervision; no AI/analytics duties, though some routine service tasks are automatable.",gpt-5.4-mini,v1
5dab0aa2675d,0.02,0.18,0,0,"Agriculture outreach internship with fieldwork and education; no mention of AI, data science, or highly routine digital tasks.",gpt-5.4-mini,v1
4e9853582ce3,0.05,0.55,0,1,"Operations/maintenance role; posting shows no AI/ML work, and many tasks sound routine, monitorable, and partially automatable.",gpt-5.4-mini,v1
831c497df5fd,0.02,0.18,0,0,"Regulatory inspection and supervision role; no AI/ML/data-science work mentioned. Some tasks are procedural, but field judgment and enforcement reduce automation.",gpt-5.4-mini,v1
40886d0345a3,0.01,0.18,0,0,"Posting is resort boilerplate; no AI/ML work described. Mostly hospitality/venue operations, with some routine descriptive content.",gpt-5.4-mini,v1
a70164b7d6b6,0.01,0.84,0,1,"Manual apartment turnover work; no AI/ML mention. Physical, repetitive tasks suggest high automation vulnerability.",gpt-5.4-mini,v1
c89f9b5c25d6,0.02,0.12,0,0,"Spanish teaching role; no AI, ML, or data-science work mentioned. Core tasks are human instruction, though some routine classroom duties are automatable.",gpt-5.4-mini,v1
eabad4b5d4f2,0.01,0.72,0,1,"Warehouse delivery role; no AI/ML work mentioned. Tasks appear routine physical logistics and support, largely standardized.",gpt-5.4-mini,v1
9f3dae60136c,0.01,0.42,0,0,"Food safety compliance role; no AI/ML use mentioned, though some inspection and standards-based tasks are partly routine.",gpt-5.4-mini,v1
1269b2a7f03e,0.01,0.78,0,1,"No AI/ML work described; duties are routine meal service and dishwashing, which are highly automatable.",gpt-5.4-mini,v1
23daeda59d83,0.12,0.22,0,0,"GIS development with Python/SQL; no explicit AI/ML, and work is specialized custom integration rather than routine clerical tasks.",gpt-5.4-mini,v1
d36b73dd9eb6,0.01,0.78,0,1,"Administrative/support duties are listed; no AI/ML work mentioned. Tasks are routine and repetitive, especially typing, filing, cleaning, serving.",gpt-5.4-mini,v1
