job_id,industry_key,industry_label,year,title_clean,source_platform,bert_exposure_score,bert_replace_score,bert_exposure,bert_replace,gpt_exposure_score,gpt_replace_score,gpt_exposure,gpt_replace,period
f808e7393490,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,NUTRITION OPERATOR (FULL TIME),linkedin,0.1004825308918953,0.0089561445638537,0,0,0.01,0.78,0,1,2026
7601dbcc924d,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Global Process Engineer (Aseptic),linkedin,0.2678779661655426,0.0004456937604118,0,0,0.03,0.12,0,0,2026
1573a9acd0b8,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Principal Thin Film Process Engineer,linkedin,0.2004946023225784,0.0008396833436563,0,0,0.03,0.12,0,0,2026
7051063675a9,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Lead Process Engineer,linkedin,0.1394711881875991,0.0089196125045418,0,0,0.08,0.18,0,0,2026
7e5a2c16483c,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Process Engineer 5,linkedin,0.1783649176359176,0.0093813398852944,0,0,0.12,0.18,0,0,2026
1400b744fcd8,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Process Engineer,linkedin,0.0206813421100378,0.0256458036601543,0,0,0.06,0.38,0,0,2026
5cefaa923bc0,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,"Vice President, Target Process Application Engineer",linkedin,0.8642981052398682,0.0471097789704799,1,0,0.12,0.28,0,0,2026
0039b4a147e3,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,New Process Introduction (NPI) Engineer,linkedin,0.2100073099136352,0.0244349893182516,0,0,0.05,0.2,0,0,2026
acdfd3193611,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Process Engineer,linkedin,0.3832345306873321,0.0576252155005931,0,0,0.06,0.12,0,0,2026
6fca70520710,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Process Engineer,linkedin,0.1887256205081939,0.0912264809012413,0,0,0.12,0.22,0,0,2026
7f302a0fef0a,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Senior Process Controls Engineer,linkedin,0.0899773091077804,0.0597935169935226,0,0,0.08,0.22,0,0,2026
95f4556f4c4e,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Production Process Control Engineer,linkedin,0.2577645480632782,0.07414011657238,0,0,0.04,0.18,0,0,2026
75bbdb3ca35a,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Process Engineer,linkedin,0.1312600523233413,0.0243032649159431,0,0,0.08,0.22,0,0,2026
5508d38594ba,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Process Engineer Lead - Teamcenter Configuration,linkedin,0.6830586194992065,0.2206830531358719,1,0,0.08,0.29,0,0,2026
6a066094dbd4,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Process Engineer,linkedin,0.1594937294721603,0.0005175812984816,0,0,0.05,0.12,0,0,2026
98872f1b5357,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Venture Capital Associate – AI Model Training,linkedin,0.970285713672638,0.0438921153545379,1,0,0.97,0.08,1,0,2026
12b4001505a2,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Auto Care Center Service Writer,linkedin,0.3980779945850372,0.1288543194532394,0,0,0.05,0.72,0,1,2026
affb12f5ce92,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Cybersecurity Co-Founder / COO (100 % remote) (m/f/d),linkedin,0.919320285320282,0.0273189041763544,1,0,0.04,0.01,0,0,2026
2e7673d5aaa2,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Medical General Expert,linkedin,0.9940106868743896,0.0499069169163703,1,0,0.97,0.08,1,0,2026
7fae0e3822c9,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,KITCHEN CLEANER,linkedin,0.1191320046782493,0.0827832296490669,0,0,0.04,0.9,0,1,2026
c589a067e886,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,"Travel Cardiac Cath Lab Technologist - $2,782 per week",linkedin,0.2830420136451721,0.1949293464422226,0,0,0.01,0.15,0,0,2026
cd0a3047d64c,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,CSV Validation & Testing Lead � Life Sciences,linkedin,0.6323345303535461,0.3765926361083984,1,0,0.03,0.28,0,0,2026
314fecc58396,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,"Biology AI Evaluator (Remote, Hourly Contractor)",linkedin,0.9924352765083312,0.3084947466850281,1,0,0.98,0.34,1,0,2026
5de1e3e9f56c,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Quality Inspector - Manufacturing,linkedin,0.2526401877403259,0.094235174357891,0,0,0.03,0.18,0,0,2026
83e66eb7cc36,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Automation Tester,linkedin,0.9925822019577026,0.2436916083097458,1,0,0.78,0.63,1,1,2026
fa9516ff1ac5,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Fintech Co-Founder / CCO (100 % remote) (m/f/d),linkedin,0.9108405709266664,0.028366794809699,1,0,0.03,0.02,0,0,2026
f456e4423644,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Architect Sr - ServiceNow & Platform Architecture,linkedin,0.1510120779275894,0.0034607895649969,0,0,0.08,0.2,0,0,2026
8fd40a8dd6f8,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,"Associate Benefit Advisor, Seasonal",linkedin,0.1526780128479004,0.0040312502533197,0,0,0.02,0.38,0,0,2026
284ae01f6b13,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Fire Sprinkler Fitter,linkedin,0.1132375672459602,0.0214871633797884,0,0,0.01,0.18,0,0,2026
c9bfc289a9d0,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Controller Engineer,linkedin,0.1479052603244781,0.1750901192426681,0,0,0.05,0.2,0,0,2026
1de6c92991e0,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Scrubber Operator,linkedin,0.0907601341605186,0.2832680344581604,0,0,0.01,0.72,0,1,2026
2e9c88bf4335,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Maintenance & Reliablity Manager,linkedin,0.0379174277186393,0.0525946170091629,0,0,0.03,0.18,0,0,2026
b452b1974865,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,"Director, Production Planning",linkedin,0.0356964729726314,0.0184445213526487,0,0,0.05,0.36,0,0,2026
7eac806b34d2,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Mechanical Design Engineer,linkedin,0.5316413640975952,0.0116502651944756,1,0,0.08,0.22,0,0,2026
fc62b1d5c8e4,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Project Manager,linkedin,0.1263025104999542,0.007902861572802,0,0,0.02,0.08,0,0,2026
244979977aac,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Lab Technician,linkedin,0.1150062084197998,0.0225681867450475,0,0,0.01,0.32,0,0,2026
ebe813ff1a60,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,"Mechanic, Maintenance - 1st Shift",linkedin,0.0150349056348204,0.001903633819893,0,0,0.01,0.27,0,0,2026
f3cc630c4a0d,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Electrical Engineer,linkedin,0.1636688858270645,0.0219535864889621,0,0,0.03,0.22,0,0,2026
f2d14c5d2c50,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Cost Engineer,linkedin,0.2337081283330917,0.0629465579986572,0,0,0.05,0.48,0,0,2026
b4e7e9461ca1,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Forklift Operator - Evenings,linkedin,0.0002378883364144,0.0016723028384149,0,0,0.01,0.78,0,1,2026
41974a1d427a,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Caregiver/Med Tech,linkedin,0.3159103691577911,0.0880306363105773,0,0,0.02,0.08,0,0,2026
571c8cf2d1d3,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Principal Architect - Sales Engineer,linkedin,0.5433400273323059,0.0208785720169544,1,0,0.08,0.18,0,0,2026
bb1be419a7f5,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Analytical Performance Specialist,linkedin,0.4230033457279205,0.3157819807529449,0,0,0.45,0.35,0,0,2026
112227d33b08,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Research And Development Chemist,linkedin,0.2069981098175048,0.0052998550236225,0,0,0.08,0.22,0,0,2026
38e53482b5e0,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Bioanalytical Chemist,linkedin,0.1676295548677444,0.0037487286608666,0,0,0.06,0.12,0,0,2026
eebbacdc881d,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Senior Research Chemist,linkedin,0.1970935016870498,0.0032850296702235,0,0,0.05,0.1,0,0,2026
7c8b9a5c43e3,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Sr Scientist,linkedin,0.3050702214241028,0.0056820949539542,0,0,0.08,0.22,0,0,2026
6fb70acfc4d6,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Product Support Chemist,linkedin,0.7287695407867432,0.0246381759643554,1,0,0.08,0.24,0,0,2026
38013748f406,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Sr. Analytical Chemist,linkedin,0.0484199598431587,0.009273781441152,0,0,0.03,0.08,0,0,2026
16c68b71439a,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Associate Analytical Chemist (Inorganics)- 2nd Shift,linkedin,0.4294005632400512,0.0368389226496219,0,0,0.08,0.31,0,0,2026
ca1981f3fa6a,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,QC Analytical Scientist I,linkedin,0.0666948705911636,0.0161802321672439,0,0,0.03,0.18,0,0,2026
0354cd0fccb8,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Associate Analytical Chemist - Vitamins (2nd Shift),linkedin,0.4294005632400512,0.0368389226496219,0,0,0.08,0.32,0,0,2026
bb608ebe742c,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Analytical Chemist,linkedin,0.0147134736180305,0.0004567928262986,0,0,0.07,0.18,0,0,2026
d73d2aca2361,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Quality Control Analyst,linkedin,0.4661047756671905,0.4326692223548889,0,0,0.05,0.42,0,0,2026
768d819aecf4,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,"Associate Chemist (Associate Scientist) - Environment Testing, 1st Shift Sun-Thurs",linkedin,0.0994648039340972,0.302391916513443,0,0,0.06,0.49,0,0,2026
3778189fd2a3,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Bioanalytical Chemist,linkedin,0.2938834428787231,0.0065773068927228,0,0,0.03,0.08,0,0,2026
ffb1cb8cecae,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Early Career Chemical Scientist,linkedin,0.0503948293626308,0.1412615031003952,0,0,0.03,0.22,0,0,2026
36fdcefd75fc,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Clinical Specialist,linkedin,0.9844765067100524,0.0502703338861465,1,0,0.98,0.22,1,0,2026
93a221c18042,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Medical Lab Assistant - Laboratory - Shift Varies - Resource,linkedin,0.0993938669562339,0.1735024154186248,0,0,0.03,0.88,0,1,2026
3ba2d4e69995,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Sales Specialist,linkedin,0.0910417884588241,0.1012812554836273,0,0,0.03,0.78,0,1,2026
07cb7d9c5489,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,"Senior Director, Commercial Operations",linkedin,0.1676047295331955,0.0160609651356935,0,0,0.18,0.32,0,0,2026
9b2070ee3f0e,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,"Director, Account Management - Life Sciences",linkedin,0.8622903823852539,0.0172780379652977,1,0,0.22,0.12,0,0,2026
3b02d7f9c98b,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Part-Time Data Assistant,linkedin,0.2044502049684524,0.0048386673443019,0,0,0.02,0.78,0,1,2026
76aac383ee7a,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Pest Control Technician,linkedin,0.1671752333641052,0.0102732283994555,0,0,0.03,0.42,0,0,2026
ceebaac32a04,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Sales Representative (Entry Level),linkedin,0.1102477461099624,0.1090853512287139,0,0,0.01,0.22,0,0,2026
fb781a8ee8fd,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,"Head of Translational Sciences, Drug Design, Cambridge, MA",linkedin,0.984411120414734,0.1759665161371231,1,0,0.98,0.12,1,0,2026
21494732d49f,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,"Sales/SR Sales Representative, Pets - Lafayette, Lake Charles, Baton Rouge, LA",linkedin,0.2934104800224304,0.0271895676851272,0,0,0.03,0.18,0,0,2026
75f4591aca08,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Sales Development Representative,linkedin,0.399155855178833,0.0345107391476631,0,0,0.02,0.68,0,1,2026
2f63d1b5a73f,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Clinical Researcher,linkedin,0.9907792806625366,0.127367615699768,1,0,0.99,0.2,1,0,2026
ead20395d74c,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,PRN - Medical Laboratory Technician - Point of Care,linkedin,0.1705170422792434,0.0005331913707777,0,0,0.02,0.55,0,1,2026
0eb02067b82c,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Portfolio Delivery Operations Director,linkedin,0.0881747752428054,0.0026713083498179,0,0,0.15,0.1,0,0,2026
1cacec19734e,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,"Director, Program Management (Drug Development)",linkedin,0.0955783501267433,0.0118811400607228,0,0,0.08,0.22,0,0,2026
368c0ab73ea1,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,"MSL Dermatology Dupilumab ( So Cal, NV, HI)",linkedin,0.1982728391885757,0.0153936361894011,0,0,0.08,0.18,0,0,2026
5d5f48593856,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Biomedical Technician 2,linkedin,0.0969477221369743,0.0640517473220825,0,0,0.05,0.35,0,0,2026
6cbcb7740a79,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Contrast Media Clinical Sales Specialist,linkedin,0.0154739515855908,0.0139616634696722,0,0,0.03,0.23,0,0,2026
08670be9ac4b,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,"Insurance Producer - Smithfield, NC",linkedin,0.2054181843996048,0.0761731788516044,0,0,0.02,0.78,0,1,2026
7542c160df13,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Molecule Steward,linkedin,0.6876593232154846,0.0259678438305854,1,0,0.32,0.08,0,0,2026
d6fef97630d2,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Principal Chemist,linkedin,0.1886389702558517,0.0069336374290287,0,0,0.06,0.18,0,0,2026
25a79468fb7b,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Research Associate - Beeville,linkedin,0.0688413605093956,0.0137130096554756,0,0,0.02,0.15,0,0,2026
0360ac4a3213,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Community Research Liaison - School of Public Health (Austin),linkedin,0.0354216769337654,0.5355255007743835,0,1,0.08,0.34,0,0,2026
5334b496225c,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Care Coordinator (REACH),linkedin,0.116542749106884,0.0012406766181811,0,0,0.02,0.18,0,0,2026
c20d3a1a8ca3,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,PSL - Certified Parent Peer Specialist (Wraparound),linkedin,0.0519784875214099,0.0047482983209192,0,0,0.01,0.08,0,0,2026
e08a97147088,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Naturalist,linkedin,0.358351856470108,0.0401957891881465,0,0,0.01,0.42,0,0,2026
d5a4a7a69b35,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,"Research Associate - Department of Mechanical, Materials and Aerospace Engineering- 26765",linkedin,0.0445185713469982,0.1553218960762024,0,0,0.18,0.27,0,0,2026
eb1aa6018836,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Sales Associate,linkedin,0.0478919930756092,0.0048178071156144,0,0,0.02,0.6,0,1,2026
2c66a52002f9,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Sales Representative,linkedin,0.0155262071639299,0.0023313187994062,0,0,0.02,0.25,0,0,2026
25e886b2e496,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,General Pathology,linkedin,0.4165144562721252,0.013221688568592,0,0,0.01,0.2,0,0,2026
da925a231bc1,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Field Based Service Technician,linkedin,0.3732951283454895,0.089775875210762,0,0,0.01,0.27,0,0,2026
de9324643e55,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Therapeutic Training & Support – 4-day work week!,linkedin,0.0221943762153387,0.0092342365533113,0,0,0.01,0.12,0,0,2026
23f27fd335dd,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Staff Nurse- Neonatal ICU and Neonatal ICU Transport - Days,linkedin,0.0210597533732652,0.0004519377544056,0,0,0.01,0.02,0,0,2026
ce2eab4e4dbb,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Field Reimbursement & Payer Relations Manager - Remote,linkedin,0.0741969645023346,0.0570317208766937,0,0,0.03,0.22,0,0,2026
a64f385013b8,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,"Rare Disease Business Manager – HAE – Richmond, VA",linkedin,0.1447871327400207,0.0025836515706032,0,0,0.01,0.18,0,0,2026
0c074a5fe029,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Sensory Research Manager,linkedin,0.4341377913951874,0.0587849356234073,0,0,0.05,0.2,0,0,2026
96461e59a067,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Business Operations Associate,linkedin,0.973027527332306,0.1675966084003448,1,0,0.12,0.42,0,0,2026
06fcbe4ccabd,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Sales Representative,linkedin,0.1964082270860672,0.044806495308876,0,0,0.05,0.35,0,0,2026
930e9bfc51e0,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,"Manager, Precision Medicine Operations - Lab Manager",linkedin,0.2785952091217041,0.1139141544699668,0,0,0.1,0.25,0,0,2026
1a8aba891fc3,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Remote Part-Time Panel Member,linkedin,0.8825232982635498,0.2547403573989868,1,0,0.02,0.88,0,1,2026
c6da8100c96c,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Business Development,linkedin,0.1533934772014618,0.0832228064537048,0,0,0.02,0.12,0,0,2026
532882e0fbdf,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Part-Time Hospital Veterinarian,linkedin,0.0993281528353691,0.0028261502739042,0,0,0.02,0.05,0,0,2026
f43604692110,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Clinical Research Coordinator to Home-Based CRA (Clinical Research Associate) (LA),linkedin,0.1281706988811493,0.0910615175962448,0,0,0.02,0.18,0,0,2026
d0cb9fee50f2,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Life Sciences R&D Strategy & Transformation Manager,linkedin,0.1177173852920532,0.008660614490509,0,0,0.09,0.21,0,0,2026
0349e5b6c417,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Home-Based Experienced CRA (Clinical Research Associate)- Bonus/Equity,linkedin,0.2106191515922546,0.0257467683404684,0,0,0.03,0.32,0,0,2026
39041acfb6a2,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Sr. Oncology Clinical Research Associate,linkedin,0.1528360396623611,0.0293635502457618,0,0,0.02,0.12,0,0,2026
d339e7822081,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,"Senior / Medical Director, CVD",linkedin,0.0605616420507431,0.0023141296114772,0,0,0.04,0.12,0,0,2026
04e6d435ad1d,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,"Strategic Account Manager, Biologics (10427-2026154)",linkedin,0.136338785290718,0.0029131390620023,0,0,0.02,0.72,0,1,2026
8899a54ee063,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Product Manager – Spatial Biology Antibodies,linkedin,0.1685700267553329,0.0138562023639678,0,0,0.1,0.12,0,0,2026
5aab54565758,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,2nd shift Hospital Phlebotomist - Fairhope,linkedin,0.1681982278823852,0.124149665236473,0,0,0.01,0.18,0,0,2026
4700c5a0d9d4,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,"Director, Regulatory Affairs - Compliance Systems and Labeling",linkedin,0.0269700065255165,0.0021365340799093,0,0,0.02,0.12,0,0,2026
c180ec3efa2b,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Process Engineer,linkedin,0.2141032218933105,0.2090170085430145,0,0,0.03,0.12,0,0,2026
1f2bcf2ba3f3,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Civil/Water Wastewater Process Engineer,linkedin,0.0475916899740695,0.0200631152838468,0,0,0.02,0.12,0,0,2026
07b18013b002,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Fuels Process Engineer,linkedin,0.0922386422753334,0.0242856834083795,0,0,0.03,0.12,0,0,2026
7dddbe156c27,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Process Engineer,linkedin,0.0656405314803123,0.0783570036292076,0,0,0.08,0.22,0,0,2026
d1e7b3d6b454,pharma_chem,Pharmaceutical / Chemical Manufacturing,2026,Process Engineer - Manufacturing,linkedin,0.3834882378578186,0.0734443813562393,0,0,0.04,0.18,0,0,2026
