job_id,industry_key,industry_label,year,title_clean,source_platform,final_exposure_score,exposure_rationale,exposure_raw_ok,exposure_model,exposure_provider,final_automatable_score,automatable_rationale,automatable_raw_ok,automatable_model,automatable_provider,final_exposure,final_automatable
3905295630,farming_forestry,"Farming, Ranching and Forestry",2024.0,Commodity Merchant,linkedin_2024,0.03,"Commodity trading, negotiation, relationship management, and market judgment dominate; no explicit AI/data-science duties, limited routine automation potential.",1,gpt-5.4,openai,0.12,"Trading and relationship management dominate; no AI/ML work mentioned, and tasks are judgment-heavy rather than routine.",1,gpt-5.4-mini,openai,0,0
3901946857,farming_forestry,"Farming, Ranching and Forestry",2024.0,Research Associate,linkedin_2024,0.12,"Field research, equipment operation, supervision, and experiment support dominate; some data collection/remote sensing but little explicit AI use.",1,gpt-5.4,openai,0.22,"Field research role uses remote sensing and data collection, but core work is hands-on agronomy and equipment operation.",1,gpt-5.4-mini,openai,0,0
3901698266,farming_forestry,"Farming, Ranching and Forestry",2024.0,Building Maintenance Specialist,linkedin_2024,0.01,"Hands-on facility, grounds, and event setup work; little AI/data use and low full automation feasibility.",1,gpt-5.4,openai,0.18,"No AI/data work described; mostly hands-on maintenance, inspections, coordination, and physical repairs with some routine scheduling.",1,gpt-5.4-mini,openai,0,0
3904376378,farming_forestry,"Farming, Ranching and Forestry",2024.0,"Partnership Development Director, Food & Agriculture Sustainability Markets",linkedin_2024,0.12,"Business development and relationship management role; mentions enterprise data but no AI work, and core tasks are nonroutine.",1,gpt-5.4,openai,0.12,Sales and partnership development role; mentions enterprise data but no AI/ML work. Relationship-driven tasks are only partly automatable.,1,gpt-5.4-mini,openai,0,0
3901652587,farming_forestry,"Farming, Ranching and Forestry",2024.0,"Vice President of Sales & Marketing - Southern States Cooperative - Richmond, VA",linkedin_2024,0.03,"Executive sales/marketing leadership role; strategic planning, training, incentives, and partnerships, with no explicit AI or data-science duties.",1,gpt-5.4,openai,0.08,Sales/marketing leadership role with strategy and people management; no AI/ML work and core tasks are largely judgment-based.,1,gpt-5.4-mini,openai,0,0
3904514229,farming_forestry,"Farming, Ranching and Forestry",2024.0,Product Associate I,linkedin_2024,0.08,"Mostly data entry, organizing, reporting, note-taking, and liaison work; no explicit AI/ML development or use.",1,gpt-5.4,openai,0.72,"No AI/ML work mentioned; duties are data entry, reporting, note-taking, and routine coordination.",1,gpt-5.4-mini,openai,0,1
3902745796,farming_forestry,"Farming, Ranching and Forestry",2024.0,"Customer Service Representative (Sedgwick, KS)",linkedin_2024,0.03,"Clerical customer-service tasks use standard software, not AI; many order, inventory, and communication duties are routine and partly automatable.",1,gpt-5.4,openai,0.72,"No AI/ML work mentioned; clerical, order-processing, and communication tasks are mostly routine and software-assisted.",1,gpt-5.4-mini,openai,0,1
3906203101,farming_forestry,"Farming, Ranching and Forestry",2024.0,Grain Merchandiser,linkedin_2024,0.03,"Commodity trading, risk management, and relationship-building dominate; little explicit AI/data-science work, and core tasks require human judgment.",1,gpt-5.4,openai,0.18,No AI/ML work described; role is relationship-driven market judgment with some routine pricing and contract tasks.,1,gpt-5.4-mini,openai,0,0
3903881656,farming_forestry,"Farming, Ranching and Forestry",2024.0,Human Resources Specialist,linkedin_2024,0.08,"HR admin/support role using HR systems and reporting; little AI work, but many structured, repetitive coordination tasks.",1,gpt-5.4,openai,0.34,"HR systems, reporting, surveys, and onboarding support; little evidence of AI/ML work, but some administrative tasks are automatable.",1,gpt-5.4-mini,openai,0,0
3905295629,farming_forestry,"Farming, Ranching and Forestry",2024.0,Operations Worker III- Plant Nutrient,linkedin_2024,0.02,"Manual plant operations, equipment handling, inspections, and physical labor; little AI use, only some data entry is automatable.",1,gpt-5.4,openai,0.18,No AI/ML duties mentioned; mostly physical operations with some routine data entry and inspections.,1,gpt-5.4-mini,openai,0,0
3900978229,farming_forestry,"Farming, Ranching and Forestry",2024.0,Bilingual Human Resources Manager,linkedin_2024,0.02,"HR management and employee relations are people-centric; posting mentions no AI, and core tasks require judgment and interpersonal interaction.",1,gpt-5.4,openai,0.18,"Pure HR generalist role; no AI/ML work mentioned. Some routine recruiting, onboarding, and compliance tasks are partially automatable.",1,gpt-5.4-mini,openai,0,0
3901975629,farming_forestry,"Farming, Ranching and Forestry",2024.0,Production Supervisor,linkedin_2024,0.02,"Supervises packing staff, pacing, sanitation, and food safety; little AI use, but physical oversight limits automation.",1,gpt-5.4,openai,0.18,"No AI/ML work mentioned; mostly hands-on supervision, training, pacing, and food-safety coordination.",1,gpt-5.4-mini,openai,0,0
3901687904,farming_forestry,"Farming, Ranching and Forestry",2024.0,Agriculture Equipment Sales,linkedin_2024,0.02,"Equipment sales role emphasizes customer relationships and field selling; no AI/data-science duties, limited routine automatable tasks.",1,gpt-5.4,openai,0.18,"Pure equipment sales and relationship management; no AI/ML work mentioned, though some routine outreach and scheduling could be automated.",1,gpt-5.4-mini,openai,0,0
3904953668,farming_forestry,"Farming, Ranching and Forestry",2024.0,Accounting Manager,linkedin_2024,0.02,"Traditional accounting leadership role; no AI/data-science duties. Some reporting is automatable, but judgment, supervision, and technical research reduce automability.",1,gpt-5.4,openai,0.18,"No AI/ML work mentioned; tasks are judgment-heavy accounting, though some reporting and journal-entry review are partially automatable.",1,gpt-5.4-mini,openai,0,0
3906067166,farming_forestry,"Farming, Ranching and Forestry",2024.0,Grower - Controlled Environment Agriculture (CEA) Greenhouse,linkedin_2024,0.08,"Uses climate-control software and production data, but core work is hands-on crop management requiring judgment and oversight.",1,gpt-5.4,openai,0.22,"Uses climate-control software and production data, but no AI/ML development; hands-on greenhouse judgment and plant care limit automation.",1,gpt-5.4-mini,openai,0,0
3901965400,farming_forestry,"Farming, Ranching and Forestry",2024.0,Financial Planning and Analysis Manager,linkedin_2024,0.03,"Finance analysis and reporting role; no AI/ML mentioned. Some reporting is automatable, but judgment-heavy planning and partnering remain.",1,gpt-5.4,openai,0.34,"Traditional FP&A work; no AI/ML mention. Some reporting and analysis are automatable, but judgment-heavy finance tasks remain.",1,gpt-5.4-mini,openai,0,0
3903470944,farming_forestry,"Farming, Ranching and Forestry",2024.0,Environmental Specialist,linkedin_2024,0.02,"Environmental compliance, inspections, training, and site coordination; little AI use, substantial field judgment and regulatory oversight.",1,gpt-5.4,openai,0.18,"Compliance, reporting, inspections, and training dominate; no AI/ML work mentioned, though some routine reporting could be automated.",1,gpt-5.4-mini,openai,0,0
3900942924,farming_forestry,"Farming, Ranching and Forestry",2024.0,Administrative Coordinator,linkedin_2024,0.02,"Administrative support, scheduling, expenses, documents, and travel are routine; no AI/ML or data-science duties mentioned.",1,gpt-5.4,openai,0.78,"Pure administrative support; no AI/ML work mentioned. Many scheduling, expense, and document tasks are routine and software-automatable.",1,gpt-5.4-mini,openai,0,1
3906200467,farming_forestry,"Farming, Ranching and Forestry",2024.0,Fertilizer Applicator,linkedin_2024,0.01,"Field equipment operation, maintenance, customer interaction, and supervision; no AI/data-science duties, and physical variability limits automation.",1,gpt-5.4,openai,0.18,"No AI/ML work described; tasks are equipment operation, application, maintenance, and customer communication, only partly automatable.",1,gpt-5.4-mini,openai,0,0
3901981054,farming_forestry,"Farming, Ranching and Forestry",2024.0,Operations and Continuous Improvement Manager,linkedin_2024,0.05,"Operations/lean manufacturing management role; little explicit AI/data science, and core work involves judgment, coordination, and leadership.",1,gpt-5.4,openai,0.18,"Operations/CI role centers on lean manufacturing and coordination, with no AI/ML or data-science duties mentioned.",1,gpt-5.4-mini,openai,0,0
3902750991,farming_forestry,"Farming, Ranching and Forestry",2024.0,Production Technician,linkedin_2024,0.02,"Mechanical maintenance and troubleshooting in a plant; little AI use, substantial hands-on nonroutine physical work.",1,gpt-5.4,openai,0.18,"Mechanical maintenance role; no AI/ML mentioned. Some routine tasks are automatable, but troubleshooting and upkeep need human judgment.",1,gpt-5.4-mini,openai,0,0
3905299407,farming_forestry,"Farming, Ranching and Forestry",2024.0,Senior Procurement Analyst- Plant Nutrient,linkedin_2024,0.03,"Procurement analysis and supplier management use standard systems, not AI; negotiation and judgment reduce full automation potential.",1,gpt-5.4,openai,0.72,"Procurement and supplier management are not AI-focused; many tasks are documentation, records, and routine purchasing decisions.",1,gpt-5.4-mini,openai,0,1
3900945316,farming_forestry,"Farming, Ranching and Forestry",2024.0,Demand Forecasting Data & Statistics Analyst,linkedin_2024,0.82,"Role directly uses statistical forecasting, time-series analysis, and analytics tools; recurring process work is substantial but still needs human review.",1,gpt-5.4,openai,0.72,"Uses statistical forecasting tools and analysis, but not AI/ML development; tasks are process-driven, repetitive, and software-assisted.",1,gpt-5.4-mini,openai,1,1
3898177736,farming_forestry,"Farming, Ranching and Forestry",2024.0,Remote Software Engineer (Python),linkedin_2024,0.03,"Cloud/software engineering role; no AI/ML duties mentioned. Work is complex, varied, and collaborative, limiting automation.",1,gpt-5.4,openai,0.18,"Cloud/software engineering role; mentions AWS, Python, Docker, SQL, DevOps, but no AI/ML work. Tasks are technical, not highly routine.",1,gpt-5.4-mini,openai,0,0
3905832732,farming_forestry,"Farming, Ranching and Forestry",2024.0,Orchard Manager,linkedin_2024,0.01,"Field operations leadership, budgeting, contractors, and orchard management; no AI/data-science duties, many nonroutine physical decisions.",1,gpt-5.4,openai,0.18,"No AI/ML work mentioned; role is hands-on orchard operations, management, budgeting, and contractor oversight, limiting full automation.",1,gpt-5.4-mini,openai,0,0
3884429672,farming_forestry,"Farming, Ranching and Forestry",2024.0,Communications Intern,linkedin_2024,0.03,"Communications support uses standard digital content tasks, not AI-specific work; many drafting, editing, posting, and design tasks are partly automatable.",1,gpt-5.4,openai,0.62,"No AI/ML mentioned; mostly routine communications, editing, posting, and layout tasks that software can partly automate.",1,gpt-5.4-mini,openai,0,1
3901934861,farming_forestry,"Farming, Ranching and Forestry",2024.0,Production Laborers,linkedin_2024,0.01,"Manual production-line lumber work; no AI/data tasks mentioned, but tasks are repetitive and partly machine-automatable.",1,gpt-5.4,openai,0.78,"Manual production labor applying glue and moving boards; no AI/ML work mentioned, tasks appear routine and repetitive.",1,gpt-5.4-mini,openai,0,1
3894284013,farming_forestry,"Farming, Ranching and Forestry",2024.0,Farm General Manager,linkedin_2024,0.03,"Farm operations leadership, staffing, safety, and planning dominate; little explicit AI/data-science use; core work is nonroutine and people-intensive.",1,gpt-5.4,openai,0.12,"No AI/ML duties listed; role is hands-on farm management with supervision, planning, and human coordination.",1,gpt-5.4-mini,openai,0,0
3884435283,farming_forestry,"Farming, Ranching and Forestry",2024.0,Product Portfolio Manager,linkedin_2024,0.08,"Strategic product portfolio leadership with cross-functional judgment; mentions data analysis, not AI/ML-specific, and core work is non-routine.",1,gpt-5.4,openai,0.18,"Strategic product management with analytics and cross-functional coordination; no explicit AI/ML work, and core tasks are not highly routine.",1,gpt-5.4-mini,openai,0,0
