p_exposure,p_automatable,rationale,raw_ok,job_id,model,provider,construct_target
0.08,0.34,"Finance manager role uses analysis and reporting, mentions technology/tools, but no AI/ML work; some routine reporting is automatable.",1,3902737910,gpt-5.4-mini,openai,automatability
0.02,0.18,"Systems support and release management; no AI/ML or data-science work described, but some tasks are process-driven.",1,3901455749,gpt-5.4-mini,openai,automatability
0.08,0.22,"Standard Java application development; no AI/ML mentioned. Some coding is automatable, but requirements, design, and debugging remain human-led.",1,3895559727,gpt-5.4-mini,openai,automatability
0.02,0.18,"Sales and in-home service role; no AI/ML work mentioned, but some routine collection and administrative tasks may be automatable.",1,3898172898,gpt-5.4-mini,openai,automatability
0.02,0.35,Recruiting role with no AI/ML work mentioned; some sourcing and screening tasks are partially automatable.,1,3903452494,gpt-5.4-mini,openai,automatability
0.18,0.22,"Data analytics and visualization role; no explicit AI/ML work, but some reporting tasks are partially automatable.",1,3902753451,gpt-5.4-mini,openai,automatability
0.02,0.78,Translation/proofreading role with no AI/ML work; repetitive language tasks and vendor review are highly automatable.,1,3894610088,gpt-5.4-mini,openai,automatability
0.08,0.78,"Mostly document review, scanning, filing, and shipping; only minor mention of automated audit (AI), not AI-focused work.",1,3904392485,gpt-5.4-mini,openai,automatability
0.02,0.35,"Sales/advisory insurance role with client interaction; little direct AI work, but some routine documentation and follow-up are automatable.",1,3902938877,gpt-5.4-mini,openai,automatability
0.03,0.72,"No AI/ML work mentioned; duties are standardized accounting, reconciliations, reporting, and audit support with repetitive data processing.",1,3898170539,gpt-5.4-mini,openai,automatability
0.01,0.18,"No AI/ML work mentioned; mostly client service, coordination, compliance, and routine account administration.",1,3904385842,gpt-5.4-mini,openai,automatability
0.08,0.22,"Power BI reporting and dashboard architecture, not AI/ML; some routine visualization work, but requirements and stakeholder coordination reduce automability.",1,3894984328,gpt-5.4-mini,openai,automatability
0.01,0.72,"Administrative assistant role; posting shows no AI/ML work, and core tasks are likely routine scheduling, coordination, and document handling.",1,3887497731,gpt-5.4-mini,openai,automatability
0.05,0.18,"Operational care-management coordination; little evidence of AI/ML work, and tasks are partly routine but include judgment and collaboration.",1,3901981615,gpt-5.4-mini,openai,automatability
0.03,0.18,"Standard Java application development and support; no AI/ML work mentioned, but some coding and testing are partially automatable.",1,3906093658,gpt-5.4-mini,openai,automatability
0.02,0.18,"Sales and client-advice role with financial analysis; no mention of AI/ML, but some routine information gathering could be automated.",1,3887717638,gpt-5.4-mini,openai,automatability
0.01,0.18,"No AI/ML work mentioned; mostly supervisory, registration, QA, scheduling, and complaint handling with some routine administrative tasks.",1,3904387937,gpt-5.4-mini,openai,automatability
0.02,0.18,Sales/underwriting support role; no AI or data-science work mentioned. Some correspondence and quoting tasks are partially automatable.,1,3884836213,gpt-5.4-mini,openai,automatability
0.01,0.72,"Sales/customer-service role with office software use; no AI/ML work mentioned, and core tasks are repetitive selling and retention.",1,3884436886,gpt-5.4-mini,openai,automatability
0.02,0.42,"No AI/ML work mentioned; tasks are structured but require field inspections, negotiation, judgment, and customer interaction.",1,3894416267,gpt-5.4-mini,openai,automatability
0.08,0.34,"Project and performance analyst work is mostly coordination and business analysis; no explicit AI/ML, but some routine reporting could be automated.",1,3884928036,gpt-5.4-mini,openai,automatability
0.08,0.22,"Fraud investigation management with claims data analysis, but no explicit AI/ML work; mostly supervisory and judgment-based, partly routine.",1,3902753301,gpt-5.4-mini,openai,automatability
0.02,0.18,"Pure sales/business development role; no AI/ML work mentioned. Some outreach and pipeline tasks are routine, but relationship selling limits automation.",1,3905825078,gpt-5.4-mini,openai,automatability
0.02,0.18,"Sales role with customer interaction and licensing; no AI/ML work mentioned, though some routine selling tasks are partially automatable.",1,3906255577,gpt-5.4-mini,openai,automatability
0.02,0.72,"Recruiting coordination and management-level hiring are described; no AI/ML work mentioned, and tasks appear process-driven and repetitive.",1,3901953998,gpt-5.4-mini,openai,automatability
0.03,0.08,"Account management and leadership role; no AI/ML work mentioned, and tasks are relationship-heavy, strategic, and human-facing.",1,3904984593,gpt-5.4-mini,openai,automatability
0.03,0.42,"Insurance underwriting role; no AI/ML work mentioned. Some document review is routine, but risk judgment limits full automation.",1,3906235168,gpt-5.4-mini,openai,automatability
0.03,0.34,"Underwriting uses risk analysis and pricing, not AI development; some evaluation is rule-based, but judgment and collaboration remain central.",1,3906227810,gpt-5.4-mini,openai,automatability
0.08,0.34,"Data governance and stewardship role; mentions data quality and metadata, but no AI/ML work. Some monitoring/documentation is routine, though cross-functional judgment remains.",1,3901637637,gpt-5.4-mini,openai,automatability
0.02,0.28,"Claims management role with no AI/ML mention; some routine claims handling, but substantial judgment, negotiation, and client consultation.",1,3901343760,gpt-5.4-mini,openai,automatability
0.03,0.18,"Audit/compliance role with testing and documentation; no indication of AI/ML work, but some routine procedures are partially automatable.",1,3905333555,gpt-5.4-mini,openai,automatability
0.99,0.05,"Explicit AI/ML engineering role; core work is designing, building, and deploying AI systems, not routine automatable tasks.",1,3902832523,gpt-5.4-mini,openai,automatability
0.01,0.12,No AI/ML work mentioned; hands-on patient care and judgment-heavy therapy tasks limit full automation.,1,3894601902,gpt-5.4-mini,openai,automatability
0.03,0.18,"Sales role with warm leads and communication focus; little evidence of AI work, though some lead-driven tasks may be partially automated.",1,3900941807,gpt-5.4-mini,openai,automatability
0.02,0.78,"No AI/ML work mentioned; core accounting, reporting, data entry, and reconciliations are highly routine.",1,3889776090,gpt-5.4-mini,openai,automatability
0.01,0.08,"No AI/ML work described; role is hands-on clinical judgment, coordination, and patient care, which is only lightly automatable.",1,3894604798,gpt-5.4-mini,openai,automatability
0.18,0.12,"Data transformation and process/system work, but no explicit AI/ML methods; role is strategic, collaborative, and judgment-heavy.",1,3898162867,gpt-5.4-mini,openai,automatability
0.01,0.18,"Clinical case management role; no AI/ML work mentioned. Some routine coordination and monitoring, but substantial human judgment remains.",1,3902796577,gpt-5.4-mini,openai,automatability
0.02,0.35,"Client-facing account support role; no AI/ML work mentioned, but some administrative processes may be partially automatable.",1,3904367246,gpt-5.4-mini,openai,automatability
0.18,0.22,"Actuarial modeling uses quantitative methods, but posting emphasizes traditional actuarial analysis and tools, not AI/ML or highly routine work.",1,3902754286,gpt-5.4-mini,openai,automatability
0.02,0.72,"Contract analysis and discrepancy review are not AI-focused; work appears document-based, rule-driven, and repetitive.",1,3894285921,gpt-5.4-mini,openai,automatability
0.01,0.05,No AI/ML work described; hands-on clinical assessment and individualized therapy make automation unlikely.,1,3903837941,gpt-5.4-mini,openai,automatability
0.02,0.18,"Claims-adjusting training and investigation role; no AI/ML work mentioned, and tasks are judgment-heavy with some routine document review.",1,3901950706,gpt-5.4-mini,openai,automatability
0.01,0.18,"No AI/ML/data-science duties mentioned; mostly supervisory client service and account management, with some routine process work.",1,3904370032,gpt-5.4-mini,openai,automatability
0.02,0.72,"No AI/ML duties mentioned; core work is structured claims intake, investigation, and routine evaluation.",1,3904382566,gpt-5.4-mini,openai,automatability
0.08,0.18,"Security-focused software/DevOps role; no explicit AI/ML work, and tasks appear technical but not highly routine.",1,3906245873,gpt-5.4-mini,openai,automatability
0.02,0.28,"Regulatory compliance work, not AI/ML-focused; some research and review tasks are partly automatable, but judgment remains important.",1,3901389276,gpt-5.4-mini,openai,automatability
0.02,0.18,"Insurance underwriting role; no AI/ML work mentioned. Some judgment-based production tasks, but parts of underwriting are rule-driven.",1,3888803597,gpt-5.4-mini,openai,automatability
0.08,0.34,"ETL, SQL, dashboards, and debugging are listed; no explicit AI/ML work, but some tasks are software-routine.",1,3904925749,gpt-5.4-mini,openai,automatability
0.01,0.78,"No AI/ML work mentioned; mostly document review, data entry, reporting, and routine claims processing.",1,3904996460,gpt-5.4-mini,openai,automatability
0.02,0.78,"No AI/ML duties listed; payment processing appears largely routine, standardized, and software-automatable.",1,3905330335,gpt-5.4-mini,openai,automatability
0.08,0.42,"Data analysis and reporting role; no AI/ML mentioned. Many tasks are structured, but coordination and requirements work limit full automation.",1,3901954566,gpt-5.4-mini,openai,automatability
0.03,0.42,"IT support management role; no AI/ML work mentioned. Many ticketing, documentation, and routine support tasks are partially automatable.",1,3905214623,gpt-5.4-mini,openai,automatability
0.02,0.35,"Claims adjudication and interviews are human-centered; no AI/ML work mentioned, but some routine information gathering and review could be automated.",1,3901946349,gpt-5.4-mini,openai,automatability
0.08,0.18,"Agile coaching and project management, not AI/ML work; some planning/reporting tasks are routine but leadership and coordination remain human-heavy.",1,3901940685,gpt-5.4-mini,openai,automatability
0.01,0.18,"Sales/business development role; no AI or data-science work mentioned, and core tasks are relationship-driven, though some routine coordination may be automatable.",1,3901981093,gpt-5.4-mini,openai,automatability
0.03,0.18,"Sales role with customer service and licensing training; no AI/ML work, but some routine selling tasks are partially automatable.",1,3904390830,gpt-5.4-mini,openai,automatability
0.01,0.34,"No AI/ML work mentioned; tasks are mostly standardized insurance servicing, but customer interaction and judgment limit full automation.",1,3905333337,gpt-5.4-mini,openai,automatability
0.02,0.78,"Policy-processing support role; no AI/ML work mentioned. Tasks are standardized, repetitive underwriting administration.",1,3899528798,gpt-5.4-mini,openai,automatability
0.18,0.22,"Mostly M365/Exchange support and administration; mentions Copilot, Power BI, Power Automate, but core work is operational troubleshooting.",1,3894978601,gpt-5.4-mini,openai,automatability
