p_exposure,p_automatable,rationale,raw_ok,job_id,model
0.2,0.15,"Quantum computing/software focus; mentions algorithms, but posting is mostly corporate mission, not AI/ML work or routine automatable tasks.",1,34c05cba3245,gpt-5.4-mini
0.01,0.18,"Food service cook role; no AI/ML duties mentioned. Some routine prep/sanitation tasks are partially automatable, but many require human judgment.",1,6e352d6ae08f,gpt-5.4-mini
0.01,0.05,"Assistant track coach role; no AI, data, or repetitive computerizable tasks mentioned.",1,18963f037cfc,gpt-5.4-mini
0.03,0.22,Sales/client executive role; mentions software offerings but no AI/ML work. Consultative relationship work is only partly automatable.,1,050311e8c137,gpt-5.4-mini
0.05,0.27,"Real estate asset management role; posting shows finance/operations, not AI/ML work. Some tasks may be process-driven and partly automatable.",1,0704e29a9a64,gpt-5.4-mini
0.08,0.27,"Sales/business development role with estimates and proposals; little evidence of AI/ML work, but some routine tasks are automatable.",1,143f3cfe2731,gpt-5.4-mini
0.01,0.92,"Cleaning floors; no AI/ML content. Tasks are highly routine and repetitive, so automation risk is very high.",1,30b19af87bd5,gpt-5.4-mini
0.01,0.42,Customer service and store operations; little AI work. Some routine transactions and lookup tasks are moderately automatable.,1,e0f606d1a2f9,gpt-5.4-mini
0.05,0.18,"Environmental field/office geology role; no mention of AI, ML, data science, or highly routine clerical work.",1,1a9e8194be05,gpt-5.4-mini
0.08,0.18,Senior consulting leadership role; mentions digital services but no direct AI/ML work. Main tasks are client engagement and project management.,1,fcc826cd4903,gpt-5.4-mini
0.01,0.74,"Brewing/manual receipt, milling, and recipe-following tasks; no AI or data-science work mentioned.",1,90cef94a1ca7,gpt-5.4-mini
0.05,0.25,"Generic journalist posting; little evidence of AI work, but some routine content production may be automatable.",1,a010e50483b1,gpt-5.4-mini
0.01,0.18,"Kitchen line-cook work is manual food preparation, with no AI, data, or machine-learning tasks described.",1,17bfc1db9417,gpt-5.4-mini
0.01,0.78,"Juice-preparation retail role; no AI/ML mentioned. Core work appears routine, repetitive, and highly automatable.",1,7adcbcad9474,gpt-5.4-mini
0.05,0.35,"Field technician role involves outdoor surveys and data collection, with no AI or ML mentioned.",1,04b7019738ed,gpt-5.4-mini
0.01,0.72,"Restaurant prep cook role; no AI/ML work mentioned. Core tasks appear routine and standardized, hence highly automatable.",1,314dbf5c23cb,gpt-5.4-mini
0.02,0.78,"Compliance advisory role; no AI/ML or data-science work mentioned. Tasks are document review and rule-based compliance judgment, partly automatable.",1,c829513525ea,gpt-5.4-mini
0.01,0.12,"Purely supervisory bus monitoring; no AI/data work mentioned. Some routine observation could be assisted, but human safety presence remains essential.",1,ff5a2a83adcc,gpt-5.4-mini
0.02,0.14,"Pure sales role; no AI/ML work mentioned. Some CRM/sales tasks are automatable, but relationship-building limits automation.",1,f4c1b4269bec,gpt-5.4-mini
0.01,0.72,"Administrative and routine clinical support; computer use mentioned, but no AI/ML or data-science work.",1,2cd587b01b0a,gpt-5.4-mini
0.02,0.35,"Security supervision and scheduling; no AI/data work described, but some routine coordination may be computer-assisted.",1,efcf204ad3c2,gpt-5.4-mini
0.02,0.12,"Leadership environmental consulting role; no AI/ML mentioned. Mostly client, strategy, and technical judgment, not routine enough for full automation.",1,e74f89fd4494,gpt-5.4-mini
0.03,0.32,Production shift leadership; no AI or data work mentioned. Some routine scheduling/oversight is partly automatable.,1,0760cce5739d,gpt-5.4-mini
0.03,0.22,"Mining engineering/planning role; no AI/ML or data-science mention. Some planning tasks are software-assisted, but many responsibilities are human-led.",1,56982ba30bfd,gpt-5.4-mini
0.01,0.85,Pest control technician posting shows no AI/ML work; core field service tasks appear routine and repeatable.,1,5e669743ead9,gpt-5.4-mini
0.02,0.18,"Field technical support in environmental projects; no AI, ML, or data-science duties mentioned, and work seems hands-on, not highly routine.",1,aafa556d6d0b,gpt-5.4-mini
0.01,0.72,"Pure retail receiving/inventory work; no AI/ML duties mentioned, and tasks are largely routine logistics and verification.",1,d9099f71cf65,gpt-5.4-mini
0.01,0.52,Government relations role; no AI/ML work mentioned. Coordination and monitoring tasks are partly routine and document-driven.,1,09f2219010fc,gpt-5.4-mini
0.18,0.12,"Roommate matching startup uses lifestyle data, but posting shows no ML/model-building work; co-founder role is not routine.",1,0ac4c4a5a466,gpt-5.4-mini
0.01,0.7,"Restaurant kitchen management; no AI/ML work mentioned. Core duties appear operational, repetitive, and process-driven, though managerial judgment remains.",1,52c1133f1273,gpt-5.4-mini
0.03,0.22,"Irrigation work is hands-on field installation/repair, with no explicit AI/ML or data-science duties mentioned.",1,9e618c40e213,gpt-5.4-mini
0.08,0.22,"Uses data and quality tools, but no AI/ML work; core tasks are technical judgment, investigations, and human-led compliance.",1,e145ccb67416,gpt-5.4-mini
0.02,0.12,"Civil/wastewater project leadership, design and PE work; no AI/ML/data-science tasks mentioned.",1,b0aa93e5b241,gpt-5.4-mini
0.02,0.14,Outdoor utility forestry work; no AI/ML or data-science duties mentioned. Field inspections and public interactions are mostly nonroutine and physical.,1,0ea224006a18,gpt-5.4-mini
0.02,0.04,"Hands-on swim instruction; no AI, data, or repetitive digital tasks described.",1,35f68c43ae7d,gpt-5.4-mini
0.02,0.16,"Clinical veterinary externship; mentions technology generally, not AI/ML. Work is hands-on, judgment-based, and only partly routine.",1,cb061cc0adbc,gpt-5.4-mini
0.03,0.32,"Pure field sales with technical lubrication advice; little AI/ML work, but some routine sales tasks are partially automatable.",1,a718d370e2ae,gpt-5.4-mini
0.02,0.22,"Route delivery and warehouse assistance; no AI, analytics, or technical modeling mentioned, though some tasks are routine.",1,ce1ffe23ee48,gpt-5.4-mini
0.01,0.9,Cleaning/sanitizing role with no AI or data work; tasks are highly routine and procedure-driven.,1,119eaa084550,gpt-5.4-mini
0.01,0.28,"Field inspection and compliance oversight; no AI/ML work. Some monitoring tasks are repeatable, but judgment and site-specific decisions remain important.",1,a3b06a395ae6,gpt-5.4-mini
0.05,0.2,Geophysicist/geologist role centers on field investigations and engineering support; no clear AI/ML or highly routine clerical tasks.,1,51601403ea6c,gpt-5.4-mini
0.08,0.72,FMV exploitation work is mostly manual analytic processing; little evidence of building or using AI/ML directly.,1,c02404ba0450,gpt-5.4-mini
0.01,0.62,"No AI/ML or data-science work mentioned; duties are mostly routine driving, maintenance, delivery, and compliance.",1,6016e8b5910c,gpt-5.4-mini
0.03,0.02,"Veterinary public health residency; training, clinical/public health work, no explicit AI, ML, or routine automatable clerical tasks.",1,ffd43e87b1f3,gpt-5.4-mini
0.05,0.2,Energy sourcing and management role; no AI/ML tasks mentioned. Some strategy and supplier work reduces full automation risk.,1,b7f7896bb2cd,gpt-5.4-mini
0.04,0.18,"Engineering coordination and well operations; no AI/ML mention. Some documentation and tracking are routine, but field troubleshooting limits automation.",1,6b299da26629,gpt-5.4-mini
0.02,0.35,"Sales/network services posting; no AI/ML work described. Some routine customer support and sales tasks, but relationship-driven work remains.",1,5cd3ab0c3a55,gpt-5.4-mini
0.01,0.38,"Field herbicide work with equipment and inspections; no AI/ML use mentioned, but some tasks are routine and codifiable.",1,f43b35fdbb7b,gpt-5.4-mini
0.01,0.12,"Casework and client advocacy, with no indication of AI/ML work; some administrative tasks may be partially automatable.",1,162095b7d139,gpt-5.4-mini
0.02,0.15,"Sales role selling restaurant tech; no evidence of AI/ML work. Core tasks are relationship-driven, not highly routine.",1,f328836af9f0,gpt-5.4-mini
0.68,0.32,"Posting mentions AI-enabled platform, but SDR role is mainly human sales outreach, not technical AI work.",1,26404e97c5d2,gpt-5.4-mini
0.05,0.2,"Compliance engineering, regulatory work, and certifications; no mention of AI/ML or highly routine tasks.",1,5ca0dfa0050e,gpt-5.4-mini
0.05,0.72,"Marketing assistant with storytelling and design duties; little evidence of AI/ML work, many tasks seem routine and repeatable.",1,0ab8ded6f626,gpt-5.4-mini
0.02,0.78,No AI/ML work described; repetitive food prep and serving tasks are highly standardized and machine-substitutable.,1,7759fc3feb5d,gpt-5.4-mini
0.02,0.72,"Sales support internship; no AI/ML or data science duties mentioned. Likely routine, seasonal, detail-oriented operational work.",1,a8e2d4c91da9,gpt-5.4-mini
0.03,0.22,No AI/ML or data work mentioned; design-estimating is partly routine but still requires human judgment and site-specific creativity.,1,a0d17db50b88,gpt-5.4-mini
0.01,0.32,"Retail store management; no AI or data work mentioned. Many tasks are managerial, but some operations are routine.",1,68abd5aa4a93,gpt-5.4-mini
0.01,0.35,"Front-end customer service and supervision; no AI/analytics duties, though some routine service tasks are automatable.",1,c65fbf2d44ad,gpt-5.4-mini
0.02,0.18,"Agriculture outreach internship with fieldwork and education; no mention of AI, data science, or highly routine digital tasks.",1,5dab0aa2675d,gpt-5.4-mini
0.05,0.55,"Operations/maintenance role; posting shows no AI/ML work, and many tasks sound routine, monitorable, and partially automatable.",1,4e9853582ce3,gpt-5.4-mini
0.02,0.18,"Regulatory inspection and supervision role; no AI/ML/data-science work mentioned. Some tasks are procedural, but field judgment and enforcement reduce automation.",1,831c497df5fd,gpt-5.4-mini
0.01,0.18,"Posting is resort boilerplate; no AI/ML work described. Mostly hospitality/venue operations, with some routine descriptive content.",1,40886d0345a3,gpt-5.4-mini
0.01,0.84,"Manual apartment turnover work; no AI/ML mention. Physical, repetitive tasks suggest high automation vulnerability.",1,a70164b7d6b6,gpt-5.4-mini
0.02,0.12,"Spanish teaching role; no AI, ML, or data-science work mentioned. Core tasks are human instruction, though some routine classroom duties are automatable.",1,c89f9b5c25d6,gpt-5.4-mini
0.01,0.72,"Warehouse delivery role; no AI/ML work mentioned. Tasks appear routine physical logistics and support, largely standardized.",1,eabad4b5d4f2,gpt-5.4-mini
0.01,0.42,"Food safety compliance role; no AI/ML use mentioned, though some inspection and standards-based tasks are partly routine.",1,9f3dae60136c,gpt-5.4-mini
0.01,0.78,"No AI/ML work described; duties are routine meal service and dishwashing, which are highly automatable.",1,1269b2a7f03e,gpt-5.4-mini
0.12,0.22,"GIS development with Python/SQL; no explicit AI/ML, and work is specialized custom integration rather than routine clerical tasks.",1,23daeda59d83,gpt-5.4-mini
0.01,0.78,"Administrative/support duties are listed; no AI/ML work mentioned. Tasks are routine and repetitive, especially typing, filing, cleaning, serving.",1,d36b73dd9eb6,gpt-5.4-mini
0.01,0.82,"Restaurant team role; no AI/data work mentioned. Core tasks sound routine, repetitive, and highly standardized.",1,170444d4e375,gpt-5.4-mini
0.01,0.78,"Manual dairy labor; no AI/ML or data work mentioned. Core milking, feeding, and animal care are repetitive and automatable.",1,5e28be65dff5,gpt-5.4-mini
0.02,0.12,"Environmental permitting and project leadership; no AI/ML work mentioned, and tasks are mostly judgment-based, client-facing, and regulatory.",1,dd829e6d20d2,gpt-5.4-mini
0.02,0.74,"Administrative insurance-broker support; no AI/ML mention, mostly routine client servicing and file handling.",1,77e81010adb6,gpt-5.4-mini
0.03,0.14,"Quality assurance management role; no AI/ML or data-science work, and tasks require judgment, compliance, and plant-level authority.",1,4aa7dcff0c6f,gpt-5.4-mini
0.08,0.34,"Sales role for estimating software; little direct AI/ML work, but some routine sales tasks are moderately automatable.",1,3c6c47a4b816,gpt-5.4-mini
0.15,0.72,"Uses GIS and imagery analysis, but no AI/ML work; tasks are structured, document-based, and image interpretation is increasingly automatable.",1,2986502afe77,gpt-5.4-mini
0.02,0.35,Budget proposal consulting; no AI/ML or data-science work mentioned. Some budgeting tasks are structured and potentially automatable.,1,adfeca8327fd,gpt-5.4-mini
